did,oid,eid,sid,ent,flow,flow_D,count,count_D,input_flow,input_flow_D,input_count,input_count_D,ttime,ttime_D,dtime,dtime_D,wtimeVQ,wtimeVQ_D,speed,speed_D,dtimeTtime,dtimeTtime_D,spdh,spdh_D,flow_capacity,flow_capacity_D,density,density_D,qvnbvehs,qmean,qmean_D,qmax,qmax_D,qvmean,qvmean_D,qvmax,qvmax_D,travel,travel_D,traveltime,traveltime_D,lane_changes,lane_changes_D,total_lane_changes,total_lane_changes_D,stime,stime_D,nstops,nstops_D
432282,383904,,1,0,2,-1,2,-1,2,-1,2,-1,16.37808218,1.216601749,3.68902674,2.047445975,0,0,38.61478051,2.868395028,22.52416797,-1,38.50824501,2.025461726,0.002222222,-1,0.051936956,-1,0,0,-1,0,-1,0,-1,0,-1,0.350384001,-1,32.75616436,-1,0,-1,0,-1,0,0,0,-1
432282,383904,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383907,,0,0,4,-1,4,-1,4,-1,4,-1,44.30725446,4.465232912,7.935670704,2.224380234,0,0,34.42864846,3.296323261,17.9105449,-1,34.17996773,2.915458734,0.004444444,-1,0.117027613,-1,0,0,-1,1,-1,0,-1,0,-1,1.682689475,-1,177.2290178,-1,0,-1,0,-1,0.8,0,1,-1
432282,383907,,1,0,4,-1,4,-1,4,-1,4,-1,44.30725446,4.465232912,7.935670704,2.224380234,0,0,34.42864846,3.296323261,17.9105449,-1,34.17996773,2.915458734,0.004444444,-1,0.117027613,-1,0,0,-1,1,-1,0,-1,0,-1,1.682689475,-1,177.2290178,-1,0,-1,0,-1,0.8,0,1,-1
432282,383907,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383910,,0,0,2,-1,2,-1,2,-1,2,-1,43.63605866,0.989199478,6.76099955,1.006223037,0,0,34.72145229,0.787111475,15.49406559,-1,34.71253065,0.556500352,0.002222222,-1,0.057616083,-1,0,0,-1,1,-1,0,-1,0,-1,0.841510013,-1,87.27211732,-1,0,-1,0,-1,0.8,0,1,-1
432282,383910,,1,0,2,-1,2,-1,2,-1,2,-1,43.63605866,0.989199478,6.76099955,1.006223037,0,0,34.72145229,0.787111475,15.49406559,-1,34.71253065,0.556500352,0.002222222,-1,0.057616083,-1,0,0,-1,1,-1,0,-1,0,-1,0.841510013,-1,87.27211732,-1,0,-1,0,-1,0.8,0,1,-1
432282,383910,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383913,,0,0,4,-1,4,-1,4,-1,4,-1,11.00133455,0.99073493,2.924617464,0.776808173,0,0,37.81926737,3.288184198,26.58420623,-1,37.59771927,2.88612254,0.004444444,-1,0.106389456,-1,0,0,-1,0,-1,0,-1,0,-1,0.459583431,-1,44.00533819,-1,0,-1,0,-1,0,0,0,-1
432282,383913,,1,0,4,-1,4,-1,4,-1,4,-1,11.00133455,0.99073493,2.924617464,0.776808173,0,0,37.81926737,3.288184198,26.58420623,-1,37.59771927,2.88612254,0.004444444,-1,0.106389456,-1,0,0,-1,0,-1,0,-1,0,-1,0.459583431,-1,44.00533819,-1,0,-1,0,-1,0,0,0,-1
432282,383913,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383916,,0,0,2,-1,2,-1,2,-1,2,-1,10.71411107,0.099533021,2.437514818,0.641461634,0,0,38.3974237,0.356708229,22.75050914,-1,38.39576681,0.252225366,0.002222222,-1,0.052089141,-1,0,0,-1,0,-1,0,-1,0,-1,0.228542506,-1,21.42822213,-1,0,-1,0,-1,0,0,0,-1
432282,383916,,1,0,2,-1,2,-1,2,-1,2,-1,10.71411107,0.099533021,2.437514818,0.641461634,0,0,38.3974237,0.356708229,22.75050914,-1,38.39576681,0.252225366,0.002222222,-1,0.052089141,-1,0,0,-1,0,-1,0,-1,0,-1,0.228542506,-1,21.42822213,-1,0,-1,0,-1,0,0,0,-1
432282,383916,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383919,,0,0,4,-1,4,-1,4,-1,4,-1,22.38502738,2.711779749,7.062470628,1.349703577,0,0,20.62389327,2.329395363,31.54997539,-1,20.41284752,2.075582981,0.004444444,-1,0.195955017,-1,0,0,-1,1,-1,0,-1,0,-1,0.507713501,-1,89.54010951,-1,0,-1,0,-1,0.8,0,1,-1
432282,383919,,1,0,4,-1,4,-1,4,-1,4,-1,22.38502738,2.711779749,7.062470628,1.349703577,0,0,20.62389327,2.329395363,31.54997539,-1,20.41284752,2.075582981,0.004444444,-1,0.195955017,-1,0,0,-1,1,-1,0,-1,0,-1,0.507713501,-1,89.54010951,-1,0,-1,0,-1,0.8,0,1,-1
432282,383919,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383922,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383922,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383922,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383925,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383925,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383925,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383928,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383928,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383928,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383931,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383931,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383931,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383934,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383934,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383934,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383937,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383937,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383937,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383940,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383940,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383940,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383943,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383943,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383943,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383946,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383946,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383946,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383949,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383949,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383949,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383952,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383952,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383952,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383955,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383955,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383955,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383958,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383958,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383958,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383961,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383961,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383961,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383964,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383964,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383964,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383967,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383967,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383967,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383970,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383970,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383970,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383973,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383973,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383973,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383976,,0,0,2,-1,2,-1,2,-1,2,-1,51.99398695,1.393819726,8.489369707,2.977219317,0,0,35.34881238,0.947607116,16.32759903,-1,35.33611098,0.669939025,0.002222222,-1,0.056599324,-1,0,0,-1,1,-1,0,-1,0,-1,1.020702941,-1,103.9879739,-1,0,-1,0,-1,0.8,0,1,-1
432282,383976,,1,0,2,-1,2,-1,2,-1,2,-1,51.99398695,1.393819726,8.489369707,2.977219317,0,0,35.34881238,0.947607116,16.32759903,-1,35.33611098,0.669939025,0.002222222,-1,0.056599324,-1,0,0,-1,1,-1,0,-1,0,-1,1.020702941,-1,103.9879739,-1,0,-1,0,-1,0.8,0,1,-1
432282,383976,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383979,,0,0,3,-1,3,-1,3,-1,3,-1,48.71448594,2.846917851,8.498653901,1.541438896,0,0,35.44096982,2.141231825,17.44584539,-1,35.35754912,1.717425772,0.003333333,-1,0.08484751,-1,0,0,-1,1,-1,0,-1,0,-1,1.435354025,-1,146.1434578,-1,0,-1,0,-1,0.8,0,1,-1
432282,383979,,1,0,3,-1,3,-1,3,-1,3,-1,48.71448594,2.846917851,8.498653901,1.541438896,0,0,35.44096982,2.141231825,17.44584539,-1,35.35754912,1.717425772,0.003333333,-1,0.08484751,-1,0,0,-1,1,-1,0,-1,0,-1,1.435354025,-1,146.1434578,-1,0,-1,0,-1,0.8,0,1,-1
432282,383979,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383982,,0,0,3,-1,3,-1,3,-1,3,-1,11.48982476,0.733654687,0,0,0,0,49.45081877,3.058356753,0,-1,49.32064885,2.533784669,0.003333333,-1,0.060826454,-1,0,0,-1,0,-1,0,-1,0,-1,0.472238011,-1,34.46947429,-1,0,-1,0,-1,0,0,0,-1
432282,383982,,1,0,3,-1,3,-1,3,-1,3,-1,11.48982476,0.733654687,0,0,0,0,49.45081877,3.058356753,0,-1,49.32064885,2.533784669,0.003333333,-1,0.060826454,-1,0,0,-1,0,-1,0,-1,0,-1,0.472238011,-1,34.46947429,-1,0,-1,0,-1,0,0,0,-1
432282,383982,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383985,,0,0,5,-1,5,-1,5,-1,5,-1,29.9701382,2.342781258,7.816699933,1.442598261,0,0,27.42153434,2.137203234,26.08162792,-1,27.28798232,1.909022037,0.005555556,-1,0.183230843,-1,0,0.010444444,-1,1,-1,0,-1,0,-1,1.135867502,-1,149.850691,-1,0,-1,0,-1,0.8,0,1,-1
432282,383985,,1,0,5,-1,5,-1,5,-1,5,-1,29.9701382,2.342781258,7.816699933,1.442598261,0,0,27.42153434,2.137203234,26.08162792,-1,27.28798232,1.909022037,0.005555556,-1,0.183230843,-1,0,0.010444444,-1,1,-1,0,-1,0,-1,1.135867502,-1,149.850691,-1,0,-1,0,-1,0.8,0,1,-1
432282,383985,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383988,,0,0,3,-1,3,-1,3,-1,3,-1,69.86804597,5.2323078,4.092683344,1.048983071,0,0,46.59906589,3.354696748,5.857732655,-1,46.43160065,2.788490476,0.003333333,-1,0.064611172,-1,0,0,-1,0,-1,0,-1,0,-1,2.703404341,-1,209.6041379,-1,0,-1,0,-1,0,0,0,-1
432282,383988,,1,0,3,-1,3,-1,3,-1,3,-1,69.86804597,5.2323078,4.092683344,1.048983071,0,0,46.59906589,3.354696748,5.857732655,-1,46.43160065,2.788490476,0.003333333,-1,0.064611172,-1,0,0,-1,0,-1,0,-1,0,-1,2.703404341,-1,209.6041379,-1,0,-1,0,-1,0,0,0,-1
432282,383988,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383991,,0,0,5,-1,5,-1,5,-1,5,-1,26.95674202,2.205342914,8.737722498,1.503854853,0,0,23.04672199,1.957165971,32.41386697,-1,22.91881299,1.71216891,0.005555556,-1,0.218161417,-1,0,0.010222222,-1,1,-1,0,-1,0,-1,0.858078513,-1,134.7837101,-1,0,-1,0,-1,0.8,0,1,-1
432282,383991,,1,0,5,-1,5,-1,5,-1,5,-1,26.95674202,2.205342914,8.737722498,1.503854853,0,0,23.04672199,1.957165971,32.41386697,-1,22.91881299,1.71216891,0.005555556,-1,0.218161417,-1,0,0.010222222,-1,1,-1,0,-1,0,-1,0.858078513,-1,134.7837101,-1,0,-1,0,-1,0.8,0,1,-1
432282,383991,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383994,,0,0,5,-1,5,-1,5,-1,5,-1,76.11278699,1.922834635,8.662113928,1.449530062,0,0,42.41472797,1.09222509,11.38062902,-1,42.39265665,0.967296293,0.005555556,-1,0.117944956,-1,0,0.010222222,-1,1,-1,0,-1,0,-1,4.481421174,-1,380.563935,-1,0,-1,0,-1,0.8,0,1,-1
432282,383994,,1,0,5,-1,5,-1,5,-1,5,-1,76.11278699,1.922834635,8.662113928,1.449530062,0,0,42.41472797,1.09222509,11.38062902,-1,42.39265665,0.967296293,0.005555556,-1,0.117944956,-1,0,0.010222222,-1,1,-1,0,-1,0,-1,4.481421174,-1,380.563935,-1,0,-1,0,-1,0.8,0,1,-1
432282,383994,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,383997,,0,0,3,-1,3,-1,3,-1,3,-1,27.44443884,2.235421804,3.406760239,0.45817165,0,0,28.94411526,2.258889884,12.41329895,-1,28.82147138,1.880100313,0.003333333,-1,0.104089068,-1,0,0,-1,1,-1,0,-1,0,-1,0.65915759,-1,82.33331651,-1,0,-1,0,-1,0.8,0,1,-1
432282,383997,,1,0,3,-1,3,-1,3,-1,3,-1,27.44443884,2.235421804,3.406760239,0.45817165,0,0,28.94411526,2.258889884,12.41329895,-1,28.82147138,1.880100313,0.003333333,-1,0.104089068,-1,0,0,-1,1,-1,0,-1,0,-1,0.65915759,-1,82.33331651,-1,0,-1,0,-1,0.8,0,1,-1
432282,383997,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,384000,,0,0,4,-1,4,-1,4,-1,4,-1,4.944226354,0.290796233,0,0,0,0,48.74184262,2.871626764,0,-1,48.61518975,2.48138132,0.004444444,-1,0.082278881,-1,0,0,-1,0,-1,0,-1,0,-1,0.267071669,-1,19.77690542,-1,0,-1,0,-1,0,0,0,-1
